ID_Data,ID,ILs,Cite,Temperatura_K,Critical_temperature_K,Reduced_Temperature,Pressure_kPa,MW,c(-CH3),c(-CH2-),c(-OH),c(-NH3),c(>N-),c(-P),c(-S-),cr(-CH2-),cr(=CH-),cr(=C<),cr(>N-),cr(=N-),a(-CH3),a(-CH2-),a(>CH-),a(>C<),a(-OH),a(-O-),a(-COO-),a(=O) Other,a(-NH2),a(-NH-),a(>N-),a(-CN),a(-F),a(-Cl),a(-Br),a(-P),a(-B),a(-S-),a(-SO2-),a(-Sb),Thermal_conductivity_W_mK
1,1,['1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of ionic liquids under pressure"", Yebra, Francisco; Troncoso, Jacobo; Romani, Luis (2020) Fluid Phase Equilib. 515, 112573.",283.15,1209.164752,0.234169909,100,422.4,2,3,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.1132
832,77,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Conductivities of Ionic Liquids over the Temperature Range from 293 K to 353 K"", Ge, R.; Hardacre, C.; Nancarrow, P.; Rooney, D. W. (2007) J. Chem. Eng. Data 52(5), 1819-1823.",303,1023.544207,0.296030204,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.146
833,77,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Conductivities of Ionic Liquids over the Temperature Range from 293 K to 353 K"", Ge, R.; Hardacre, C.; Nancarrow, P.; Rooney, D. W. (2007) J. Chem. Eng. Data 52(5), 1819-1823.",313,1023.544207,0.305800177,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.145
834,77,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Conductivities of Ionic Liquids over the Temperature Range from 293 K to 353 K"", Ge, R.; Hardacre, C.; Nancarrow, P.; Rooney, D. W. (2007) J. Chem. Eng. Data 52(5), 1819-1823.",323,1023.544207,0.315570151,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.144
835,77,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Conductivities of Ionic Liquids over the Temperature Range from 293 K to 353 K"", Ge, R.; Hardacre, C.; Nancarrow, P.; Rooney, D. W. (2007) J. Chem. Eng. Data 52(5), 1819-1823.",333,1023.544207,0.325340125,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.144
836,77,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Conductivities of Ionic Liquids over the Temperature Range from 293 K to 353 K"", Ge, R.; Hardacre, C.; Nancarrow, P.; Rooney, D. W. (2007) J. Chem. Eng. Data 52(5), 1819-1823.",343,1023.544207,0.335110099,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.143
837,77,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Conductivities of Ionic Liquids over the Temperature Range from 293 K to 353 K"", Ge, R.; Hardacre, C.; Nancarrow, P.; Rooney, D. W. (2007) J. Chem. Eng. Data 52(5), 1819-1823.",353,1023.544207,0.344880072,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.142
838,78,['1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide'],"""Nanoparticles size effect on thermophysical properties of ionic liquids based nanofluids"", Main, K. L.; Eberl, B. K.; McDaniel, D.; Tikadar, A.; Paul, T. C.; Khan, J. A. (2021) J. Mol. Liq. 343, 117609.",283.1,1269.932817,0.222925179,101.325,419.36,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.123
839,78,['1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide'],"""Nanoparticles size effect on thermophysical properties of ionic liquids based nanofluids"", Main, K. L.; Eberl, B. K.; McDaniel, D.; Tikadar, A.; Paul, T. C.; Khan, J. A. (2021) J. Mol. Liq. 343, 117609.",293.15,1269.932817,0.230838983,101.325,419.36,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.122
840,78,['1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide'],"""Nanoparticles size effect on thermophysical properties of ionic liquids based nanofluids"", Main, K. L.; Eberl, B. K.; McDaniel, D.; Tikadar, A.; Paul, T. C.; Khan, J. A. (2021) J. Mol. Liq. 343, 117609.",303.15,1269.932817,0.238713415,101.325,419.36,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.121
841,78,['1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide'],"""Nanoparticles size effect on thermophysical properties of ionic liquids based nanofluids"", Main, K. L.; Eberl, B. K.; McDaniel, D.; Tikadar, A.; Paul, T. C.; Khan, J. A. (2021) J. Mol. Liq. 343, 117609.",313.05,1269.932817,0.246509103,101.325,419.36,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.123
842,78,['1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide'],"""Nanoparticles size effect on thermophysical properties of ionic liquids based nanofluids"", Main, K. L.; Eberl, B. K.; McDaniel, D.; Tikadar, A.; Paul, T. C.; Khan, J. A. (2021) J. Mol. Liq. 343, 117609.",323.05,1269.932817,0.254383536,101.325,419.36,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.121
843,78,['1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide'],"""Nanoparticles size effect on thermophysical properties of ionic liquids based nanofluids"", Main, K. L.; Eberl, B. K.; McDaniel, D.; Tikadar, A.; Paul, T. C.; Khan, J. A. (2021) J. Mol. Liq. 343, 117609.",333.05,1269.932817,0.262257968,101.325,419.36,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.119
844,78,['1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide'],"""Nanoparticles size effect on thermophysical properties of ionic liquids based nanofluids"", Main, K. L.; Eberl, B. K.; McDaniel, D.; Tikadar, A.; Paul, T. C.; Khan, J. A. (2021) J. Mol. Liq. 343, 117609.",343.15,1269.932817,0.270211145,101.325,419.36,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.117
845,79,['1-butyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",293,719.3903045,0.407289337,101.325,284.19,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.145
846,79,['1-butyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",303,719.3903045,0.421189997,101.325,284.19,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.145
847,79,['1-butyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",313,719.3903045,0.435090657,101.325,284.19,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.145
848,79,['1-butyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",323,719.3903045,0.448991317,101.325,284.19,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.144
849,79,['1-butyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",333,719.3903045,0.462891977,101.325,284.19,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.143
850,79,['1-butyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",343,719.3903045,0.476792637,101.325,284.19,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.143
851,79,['1-butyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",353,719.3903045,0.490693297,101.325,284.19,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.143
852,80,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",293,764.8885257,0.383062355,101.325,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.142
853,80,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",303,764.8885257,0.396136156,101.325,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.141
854,80,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",313,764.8885257,0.409209956,101.325,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.141
855,80,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",323,764.8885257,0.422283757,101.325,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.139
856,80,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",333,764.8885257,0.435357557,101.325,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.139
857,80,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",343,764.8885257,0.448431358,101.325,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.138
858,80,['1-hexyl-3-methylimidazolium hexafluorophosphate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",353,764.8885257,0.461505158,101.325,312.24,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0.138
859,81,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",293,1023.544207,0.28626023,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.142
860,81,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",303,1023.544207,0.296030204,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.141
861,81,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",313,1023.544207,0.305800177,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.14
862,81,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",323,1023.544207,0.315570151,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.139
863,81,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",333,1023.544207,0.325340125,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.139
864,81,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",343,1023.544207,0.335110099,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.138
865,81,['1-butyl-3-methylimidazolium trifluoromethanesulfonate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",353,1023.544207,0.344880072,101.325,288.29,2,3,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.138
866,82,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",293,689.978391,0.42465098,101.325,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.158
867,82,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",303,689.978391,0.439144188,101.325,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.157
868,82,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",313,689.978391,0.453637395,101.325,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.156
869,82,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",323,689.978391,0.468130603,101.325,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.155
870,82,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",333,689.978391,0.48262381,101.325,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.153
871,82,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",343,689.978391,0.497117018,101.325,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.152
872,82,['1-hexyl-3-methylimidazolium tetrafluoroborate'],"""Thermal Properties of Ionic Liquids and IoNanofluids of Imidazolium and Pyrrolidinium Liquids"", Nieto de Castro, C. A.; Lourenco, M. J. V.; Ribeiro, A. P. C.; Langa, E.; Vieira, S. I. C. (2010) J. Chem. Eng. Data 55(2), 653-661.",353,689.978391,0.511610225,101.325,254.08,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.151
873,83,['Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",283.15,1171.941151,0.241607695,101.325,497.49,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.126
874,83,['Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",293.15,1171.941151,0.250140546,101.325,497.49,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.126
875,83,['Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",303.15,1171.941151,0.258673398,101.325,497.49,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.125
876,83,['Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",313.15,1171.941151,0.26720625,101.325,497.49,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.122
877,83,['Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",323.15,1171.941151,0.275739101,101.325,497.49,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.123
878,83,['Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",333.15,1171.941151,0.284271953,101.325,497.49,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.122
879,83,['Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",343.15,1171.941151,0.292804805,101.325,497.49,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.121
880,84,['1-methylpyridinium methylsulfate'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",283.15,1001.706811,0.28266754,101.325,205.23,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.205
881,84,['1-methylpyridinium methylsulfate'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",293.15,1001.706811,0.292650501,101.325,205.23,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.205
882,84,['1-methylpyridinium methylsulfate'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",303.15,1001.706811,0.302633462,101.325,205.23,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.204
883,84,['1-methylpyridinium methylsulfate'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",313.15,1001.706811,0.312616423,101.325,205.23,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.204
884,84,['1-methylpyridinium methylsulfate'],"""Measurements of the density, refractive index, electrical conductivity, thermal conductivity and dynamic viscosity for tributylmethylphosphonium and methylsulfate based ionic liquids"", Rodil, Eva; Arce Jr., Alberto; Arce, Alberto; Soto, Ana (2018) Thermochim. Acta 664, 81-90.",323.15,1001.706811,0.322599384,101.325,205.23,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.203
